"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000205364",43.7683097649515,2.55606702463309,0.456016715409614,5.60520467399341,2.08009012268786e-08,9.1312941762631e-07,"MT1M"
"ENSG00000241978",7636.1749946274,1.12528351505511,0.200746721832371,5.60548887067132,2.07667967175144e-08,9.1312941762631e-07,"AKAP2"
"ENSG00000182670",6932.93961437751,-0.635615223922733,0.11343257020867,-5.60346312133681,2.10110837173594e-08,9.17039950718755e-07,"TTC3"
"ENSG00000243742",33.2352818349628,-2.2684969378816,0.404810953237769,-5.60384278077867,2.09650888028966e-08,9.17039950718755e-07,"RPLP0P2"
"ENSG00000187498",2310.21204788588,1.35841927223507,0.242526221813043,5.60112330155475,2.12967175578047e-08,9.26835596014229e-07,"COL4A1"
"ENSG00000153207",1850.45369931444,1.27148297453331,0.22705521694655,5.59988443177954,2.14494754307771e-08,9.30808897991747e-07,"AHCTF1"
"ENSG00000181192",589.519421104782,0.6848860598961,0.122345818825492,5.59795231640068,2.16898386466541e-08,9.38550303724506e-07,"DHTKD1"
"ENSG00000198736",328.088987095931,0.690734569363095,0.123508204225146,5.59262094122863,2.23667249784259e-08,9.65082762958008e-07,"MSRB1"
"ENSG00000134531",5891.11057831786,0.913061068843841,0.163357273124185,5.58935057730626,2.27920392501881e-08,9.80640438761645e-07,"EMP1"
"ENSG00000154262",2403.79798293357,1.02199664237446,0.182897064596198,5.58782419297341,2.29932242126207e-08,9.86493996317681e-07,"ABCA6"
"ENSG00000122035",924.700573288937,2.25826583866006,0.404277021935285,5.58593666256292,2.3244394671043e-08,9.94452986703238e-07,"RASL11A"
"ENSG00000136436",3099.74208360613,1.0572494402376,0.189504784615714,5.57901185651608,2.41888754791587e-08,1.03194512431509e-06,"CALCOCO2"
"ENSG00000167645",628.767987190332,1.12761089332408,0.202404093239895,5.5710873988482,2.53154285840931e-08,1.0769723761407e-06,"YIF1B"
"ENSG00000174099",3075.93623913803,0.714872111470435,0.128379180719966,5.56844269811774,2.5702612494061e-08,1.0903811378783e-06,"MSRB3"
"ENSG00000170315",8839.947333421,-0.413212184620566,0.0742669888974977,-5.56387421591679,2.63850163184445e-08,1.11620411213084e-06,"UBB"
"ENSG00000188706",1600.23070699398,0.756475713836209,0.136051876170326,5.5602005288715,2.69464857065626e-08,1.13678140954287e-06,"ZDHHC9"
"ENSG00000112936",1960.88796191052,3.28463983451634,0.591135785656256,5.55648958194919,2.7525414124647e-08,1.15797888032716e-06,"C7"
"ENSG00000176771",113.588652626973,-2.21467325397691,0.398693418521977,-5.55482772248178,2.77885692076507e-08,1.16581130373925e-06,"NCKAP5"
"ENSG00000075213",732.800793006738,-1.27097074551441,0.228895083044486,-5.5526345459653,2.81395974444619e-08,1.17403361789635e-06,"SEMA3A"
"ENSG00000136237",117.050766902385,3.15813561924036,0.568744305981027,5.55282151580031,2.81095050564432e-08,1.17403361789635e-06,"RAPGEF5"
"ENSG00000129038",4264.63301896661,-0.522868362473646,0.0942153935011202,-5.54971266417763,2.86139490118504e-08,1.19054466424306e-06,"LOXL1"
"ENSG00000143127",254.825348705396,3.11232165073476,0.56144431834608,5.54341997778717,2.96620263776526e-08,1.23077093010835e-06,"ITGA10"
"ENSG00000078053",359.085089052368,1.08046149853978,0.195022444522301,5.5401905210773,3.02142751427477e-08,1.25026010119375e-06,"AMPH"
"ENSG00000094916",2231.84557585399,-0.686893478854121,0.124007190327605,-5.53914234359693,3.03956519500566e-08,1.25433828006433e-06,"CBX5"
"ENSG00000197872",312.39292722291,-0.884355312029685,0.159903463494447,-5.53055757957612,3.19214493549034e-08,1.31372377847829e-06,"FAM49A"
"ENSG00000131242",51.397289839698,-2.41019811855443,0.436040500330577,-5.52746388632977,3.24893077234307e-08,1.33347036713105e-06,"RAB11FIP4"
"ENSG00000100739",207.622199634987,-1.85617910111913,0.337021199347296,-5.50760339324045,3.63751773462538e-08,1.48892448894328e-06,"BDKRB1"
"ENSG00000140450",1277.98133414701,-0.717993840907099,0.13038905390279,-5.50654997038626,3.65934126322073e-08,1.49382003858431e-06,"ARRDC4"
"ENSG00000109686",5986.93708031536,0.729185157825597,0.132471629423683,5.50446281213503,3.70295612033034e-08,1.50756103339793e-06,"SH3D19"
"ENSG00000166793",175.761269968605,-1.43137312621864,0.260244416435242,-5.50011080285679,3.79552657990353e-08,1.54110589953456e-06,"YPEL4"
"ENSG00000114670",183.850385012472,-1.1081447352741,0.20152497726895,-5.49879598197498,3.8239325158325e-08,1.54848818054233e-06,"NEK11"
"ENSG00000122877",16.8857879787904,-2.94569792719246,0.53606095172503,-5.49508021002701,3.90532870308329e-08,1.5746704982281e-06,"EGR2"
"ENSG00000163719",607.167514592895,0.564577156427391,0.10274571986684,5.4948970833928,3.90938334324043e-08,1.5746704982281e-06,"MTMR14"
"ENSG00000111801",728.965665653707,-0.773201266576736,0.140831966720429,-5.49023978420785,4.0138844287092e-08,1.61003670268572e-06,"BTN3A3"
"ENSG00000139291",732.204699827721,0.728519324085297,0.132720919249944,5.48910697878252,4.03970912525965e-08,1.61003670268572e-06,"TMEM19"
"ENSG00000166825",4259.24411849857,1.09838668355364,0.200093397065531,5.48936996253765,4.03369953262432e-08,1.61003670268572e-06,"ANPEP"
"ENSG00000166949",4913.68978134122,-0.52167131417307,0.0950241361322506,-5.489882206843,4.02201882188934e-08,1.61003670268572e-06,"SMAD3"
"ENSG00000008130",1713.6319552007,0.830141202197675,0.151374769730221,5.48401298100831,4.15784241837922e-08,1.65276964373631e-06,"NADK"
"ENSG00000106524",345.72724615121,-0.729986195602109,0.133149843891374,-5.48244124264721,4.19496349258928e-08,1.66316026427395e-06,"ANKMY2"
"ENSG00000169908",964.786100307827,1.18608658499531,0.21657875066998,5.47646794215121,4.33899338256972e-08,1.71577166524852e-06,"TM4SF1"
"ENSG00000169692",605.670963819378,0.64546825158218,0.117933114681804,5.47317225805255,4.42050036601778e-08,1.73979891602908e-06,"AGPAT2"
"ENSG00000181830",754.860531859606,0.769482129594734,0.140593910860208,5.47308290157619,4.42273081988244e-08,1.73979891602908e-06,"SLC35C1"
"ENSG00000049759",1363.72905043685,-1.09959689691171,0.200993833967836,-5.47079915440427,4.48010784501862e-08,1.75780397183438e-06,"NEDD4L"
"ENSG00000134684",1262.50877637652,-0.723926999727701,0.132500900932388,-5.4635628485055,4.6667194006309e-08,1.82629109360607e-06,"YARS"
"ENSG00000131386",13960.2143787931,1.56065089522836,0.285915619380029,5.45843175204078,4.80358434401556e-08,1.87500734252876e-06,"GALNT15"
"ENSG00000144746",5784.89898975036,0.510971328985314,0.0936212653865196,5.45785540150248,4.81919860882832e-08,1.87626639924691e-06,"ARL6IP5"
"ENSG00000070404",1824.48223262583,1.72902319407029,0.317547059439341,5.44493530226052,5.18242186005604e-08,2.00740053869946e-06,"FSTL3"
"ENSG00000173757",1550.0070829707,0.47170942484471,0.0866327530957706,5.44493171448962,5.18252631648392e-08,2.00740053869946e-06,"STAT5B"
"ENSG00000164070",633.667353672745,-1.38323982865298,0.254213926463441,-5.44124331776886,5.29099881109037e-08,2.04418818862152e-06,"HSPA4L"
"ENSG00000179222",4891.79128051872,-0.733257332383568,0.134846138281772,-5.4377332693901,5.39626764904407e-08,2.07955403421813e-06,"MAGED1"
"ENSG00000062716",3141.67450479577,0.482884353383869,0.0888675534997241,5.43375320200942,5.51808888855571e-08,2.11573306878927e-06,"VMP1"
"ENSG00000173918",1004.03711728693,1.24471377145541,0.229052071651705,5.43419565027166,5.50441594647663e-08,2.11573306878927e-06,"C1QTNF1"
"ENSG00000174136",2557.44864888562,-0.998625450984691,0.184200822504028,-5.42139517842193,5.91356691064014e-08,2.26164067832437e-06,"RGMB"
"ENSG00000241399",3857.61846733801,1.81251354207861,0.334356746494223,5.42089717370166,5.93006642635744e-08,2.26223818708271e-06,"CD302"
"ENSG00000011198",1155.15273140287,1.09691086619932,0.202524589605865,5.41618609539726,6.08837335206002e-08,2.31679433208415e-06,"ABHD5"
"ENSG00000073792",2530.97391782678,0.897558048889173,0.165749496325848,5.41514797200142,6.12380412057103e-08,2.32443642621675e-06,"IGF2BP2"
"ENSG00000131979",86.0006826869327,1.59930985504313,0.296125750995732,5.40077939748704,6.63519807832674e-08,2.51225187240646e-06,"GCH1"
"ENSG00000170791",396.82678704092,0.702237915724926,0.13004036983098,5.40015317272366,6.65840210617741e-08,2.51475062089917e-06,"CHCHD7"
"ENSG00000153066",736.879893567037,0.607355403581067,0.112841841994396,5.38235988394471,7.35155975865344e-08,2.76963613295538e-06,"TXNDC11"
"ENSG00000106617",1034.82969084477,1.56765732720198,0.29181750682144,5.37204688052254,7.78478620083082e-08,2.92557287869933e-06,"PRKAG2"
"ENSG00000087116",4504.92532616987,0.671184391054479,0.125063031892095,5.36676890764634,8.01596541455075e-08,3.00499495552899e-06,"ADAMTS2"
"ENSG00000108950",1128.12910754915,1.10704784635477,0.206325190727154,5.36554863927757,8.07035278324695e-08,3.01791340499444e-06,"FAM20A"
"ENSG00000051108",2297.88081894568,0.689088015363131,0.128863360086611,5.34743168965937,8.92110640781365e-08,3.3278363681364e-06,"HERPUD1"
"ENSG00000117758",1730.78698028405,0.814249004829403,0.152458003752143,5.34080851637778,9.25329555538845e-08,3.44327177362059e-06,"STX12"
"ENSG00000137872",281.798465852368,-1.07371720668816,0.201111358975119,-5.33891875705043,9.35025290014246e-08,3.47082304344749e-06,"SEMA6D"
"ENSG00000087266",437.048022586953,-0.929442742419513,0.174129924266333,-5.33763938814977,9.41645064839845e-08,3.4868495127138e-06,"SH3BP2"
"ENSG00000138166",406.574968834165,1.35489947367493,0.253863387042943,5.3371204467769,9.44343111497791e-08,3.48831132283757e-06,"DUSP5"
"ENSG00000113657",4754.06009837083,-0.575571650849304,0.107879198148616,-5.33533489984223,9.53683705349081e-08,3.51424324027052e-06,"DPYSL3"
"ENSG00000166979",131.814404155007,1.38946274539458,0.26074814049601,5.32875418690031,9.88887271090068e-08,3.63512080598521e-06,"EVA1C"
"ENSG00000167191",3003.50680503853,1.89288749239969,0.355497377183099,5.32461732178901,1.01165790082891e-07,3.70982055885081e-06,"GPRC5B"
"ENSG00000138380",244.958743264716,-0.80370446688168,0.151164562218714,-5.31675185695196,1.05635971476722e-07,3.86438837684771e-06,"CARF"
"ENSG00000138468",330.069933633195,-0.794201356469016,0.14943684768135,-5.31462867955112,1.06875035843028e-07,3.90029498275341e-06,"SENP7"
"ENSG00000206538",12605.0452529272,1.21127628777173,0.227952859591699,5.31371394042313,1.07413193046748e-07,3.90380621312848e-06,"VGLL3"
"ENSG00000242616",894.412203523676,0.44451276593516,0.0836558393816616,5.31358921529874,1.07486773910504e-07,3.90380621312848e-06,"GNG10"
"ENSG00000160446",290.427606712904,0.896267573120256,0.168961456854855,5.30456821220585,1.1294000627313e-07,4.09204879188169e-06,"ZDHHC12"
"ENSG00000174697",122.323402213409,3.02923307549353,0.571777831263046,5.29791976859615,1.171294081874e-07,4.23371094748967e-06,"LEP"
"ENSG00000119711",662.27687718883,1.08736191570899,0.205297645404158,5.2965143052097,1.18034095709225e-07,4.24614341927842e-06,"ALDH6A1"
"ENSG00000159423",479.420053323307,0.897358151442863,0.169421626895785,5.29659741725209,1.1798040946423e-07,4.24614341927842e-06,"ALDH4A1"
"ENSG00000147883",499.332689955116,-1.43853474594962,0.271729929027304,-5.29398712574304,1.19677862080314e-07,4.2950739839013e-06,"CDKN2B"
"ENSG00000085377",640.419377302493,0.541863696203135,0.102417562636301,5.29073024445394,1.21828944129668e-07,4.36193701854331e-06,"PREP"
"ENSG00000164050",3546.32583915064,0.756135619204178,0.142997203707865,5.28776507230811,1.23819858034663e-07,4.4227635611674e-06,"PLXNB1"
"ENSG00000128309",604.970616828703,0.959909905942601,0.181574626124342,5.28658616256909,1.24620131180567e-07,4.44087502759928e-06,"MPST"
"ENSG00000101974",1402.30667148248,0.541739532284261,0.10259213990483,5.2805169361591,1.28819915538158e-07,4.57975967329908e-06,"ATP11C"
"ENSG00000149792",745.752830023635,-0.554854862939264,0.105163901260463,-5.27609622968469,1.31964810227866e-07,4.6805785735387e-06,"MRPL49"
"ENSG00000116991",131.94865613851,-3.05009762851379,0.579139623421444,-5.26660153296782,1.38972399259738e-07,4.91760978221667e-06,"SIPA1L2"
"ENSG00000114745",993.935543098474,0.542143716485822,0.103006506289721,5.26319876300786,1.41570381561306e-07,4.995591028244e-06,"GORASP1"
"ENSG00000158292",633.081742514408,-0.883476066799222,0.167870131140872,-5.26285445061,1.4183586280257e-07,4.995591028244e-06,"GPR153"
"ENSG00000187288",19.9313822219959,3.46668901754844,0.659575711242791,5.25593795898944,1.4727193499855e-07,5.17501961845253e-06,"CIDEC"
"ENSG00000123689",42.2870627629486,-2.68846104335956,0.511569870230084,-5.25531545114336,1.47770966805981e-07,5.18053539878837e-06,"G0S2"
"ENSG00000171862",361.533347198594,-0.673895893644366,0.128255904307551,-5.25430698323564,1.48582875106992e-07,5.19696915356904e-06,"PTEN"
"ENSG00000185222",2805.05518718396,0.68256812553611,0.129935441043982,5.25313278695895,1.49533646445733e-07,5.21817298484016e-06,"TCEAL9"
"ENSG00000169764",3269.00521198928,0.924722484918774,0.176544297885312,5.23790627052424,1.62408501431346e-07,5.65442931994882e-06,"UGP2"
"ENSG00000126561",816.269023047796,0.706125702453486,0.134838470769583,5.23682668917345,1.63360958728409e-07,5.67454522922419e-06,"STAT5A"
"ENSG00000138073",1741.20252620684,1.1328153888467,0.216426031473002,5.23419193678655,1.65708191682566e-07,5.74290746689349e-06,"PREB"
"ENSG00000113580",2834.96510336268,-0.955777902369806,0.182668233732102,-5.23231589227239,1.67399352870529e-07,5.77508701417805e-06,"NR3C1"
"ENSG00000198585",1314.48211854789,0.659731073719786,0.126082786348108,5.23252295438888,1.67211880482721e-07,5.77508701417805e-06,"NUDT16"
"ENSG00000076513",6780.42112411141,0.667926580293614,0.127753108290292,5.22826089503743,1.71111939831266e-07,5.88975074714665e-06,"ANKRD13A"
"ENSG00000102554",172.555485416586,2.76381038592573,0.529167330457044,5.2229422091092,1.76102362897476e-07,6.04777842649043e-06,"KLF5"
"ENSG00000078674",2913.28851266852,-0.366794820764481,0.0702963683748378,-5.2178345659144,1.8102703831225e-07,6.188836332368e-06,"PCM1"
"ENSG00000197381",1934.62681776918,2.27319473120542,0.435641938007444,5.21803465846894,1.80831632502311e-07,6.188836332368e-06,"ADARB1"
"ENSG00000198833",1415.46824952277,0.446576446392126,0.0858316033235221,5.20293725271402,1.96163116791945e-07,6.69119460318471e-06,"UBE2J1"
"ENSG00000060718",335.346145943399,2.21451874762286,0.4256950153371,5.20212515495212,1.97022465844933e-07,6.7054050454416e-06,"COL11A1"
"ENSG00000074219",572.768613097349,-0.772237269551346,0.148486315249636,-5.20073023734919,1.98507045432411e-07,6.74078296653331e-06,"TEAD2"
"ENSG00000032742",228.288602398995,-0.708634479787777,0.136418341210645,-5.1945689523784,2.05194712231648e-07,6.95229064149511e-06,"IFT88"
"ENSG00000133943",545.767954001238,-0.901894380018324,0.173837572503844,-5.18814412228622,2.12400198187736e-07,7.18035937846709e-06,"DGLUCY"
"ENSG00000182809",823.290613914174,0.750844454665147,0.144744815771115,5.18736681977238,2.13288352989729e-07,7.19432540318363e-06,"CRIP2"
"ENSG00000143384",5989.4705969563,0.595679349450671,0.114897572837705,5.18443805851392,2.16667137256844e-07,7.29205287501089e-06,"MCL1"
"ENSG00000124226",1582.86961783047,-0.551099939429674,0.106335342416079,-5.18266012887116,2.18743425029453e-07,7.32941809894678e-06,"RNF114"
"ENSG00000170989",247.221432217298,-1.45118944786544,0.280008692450637,-5.18265856379181,2.18745261190092e-07,7.32941809894678e-06,"S1PR1"
"ENSG00000168556",375.230864198718,1.15469287786892,0.222858428867531,5.18128429665667,2.2036332116345e-07,7.36733443492372e-06,"ING2"
"ENSG00000080200",1676.41460285903,-0.643615211386688,0.124267500905695,-5.17927218859194,2.22753253821228e-07,7.39824129193532e-06,"CRYBG3"
"ENSG00000154736",3841.29977982161,2.16085175169135,0.417152069147576,5.18000966915233,2.21874399243265e-07,7.39824129193532e-06,"ADAMTS5"
"ENSG00000196715",1015.74534403816,0.646106684693173,0.124741811037991,5.17955190258059,2.22419523804633e-07,7.39824129193532e-06,"VKORC1L1"
"ENSG00000115993",5279.44649413598,0.876474689340352,0.169348433513165,5.17557010217172,2.27216095191056e-07,7.52995133844319e-06,"TRAK2"
"ENSG00000138735",7517.1305461271,-1.13094718983415,0.218593607879972,-5.17374318857096,2.29450142947174e-07,7.58738518544748e-06,"PDE5A"
"ENSG00000126950",788.008759227914,-1.62793831466173,0.315091939774826,-5.16655016889707,2.38454219280836e-07,7.86795022006158e-06,"TMEM35A"
"ENSG00000116001",1408.01407940729,-0.652373998058544,0.12640124310822,-5.1611359351902,2.45455859070716e-07,8.07398114402968e-06,"TIA1"
"ENSG00000145244",186.716887235805,1.79866930825293,0.348518493421001,5.16090061849367,2.45764629078751e-07,8.07398114402968e-06,"CORIN"
"ENSG00000242265",557.882685694694,-0.878690103443368,0.170367792328657,-5.15760691286229,2.50126034450734e-07,8.19947790423456e-06,"PEG10"
"ENSG00000168077",2139.56643241339,-0.59143927858975,0.114885830107887,-5.14806114935447,2.63192700151656e-07,8.60918670366486e-06,"SCARA3"
"ENSG00000168214",6002.10144477733,-0.760416686380744,0.147849760092199,-5.14317159464139,2.70138671985728e-07,8.81734954143071e-06,"RBPJ"
"ENSG00000138356",4417.1290161387,1.44445214482078,0.281033632303223,5.13978392188404,2.75054586399049e-07,8.95849830325505e-06,"AOX1"
"ENSG00000065809",2322.28065222414,-1.10106035200317,0.214352327893891,-5.1366848348305,2.79627317658983e-07,9.06842767868373e-06,"FAM107B"
"ENSG00000103404",302.484860302797,0.675828345012834,0.131560394894943,5.1370197357078,2.79129652129917e-07,9.06842767868373e-06,"USP31"
"ENSG00000126878",88.1203023337638,-2.42813468081883,0.472886167568033,-5.13471284919642,2.82575129039735e-07,9.14444514809143e-06,"AIF1L"
"ENSG00000017797",3378.61384040889,0.54605091896022,0.10653654161087,5.12548005316989,2.96780587087627e-07,9.58367162354394e-06,"RALBP1"
"ENSG00000100592",771.632425384616,-1.03226388266126,0.201638022899737,-5.11939101473212,3.06523844257622e-07,9.87724174740783e-06,"DAAM1"
"ENSG00000196152",135.018961421714,-0.795832530499341,0.155611945142919,-5.11421234255779,3.15052794789445e-07,1.01305192719451e-05,"ZNF79"
"ENSG00000105643",318.181932822209,0.715632682431916,0.139976904197224,5.11250542749257,3.17913849681901e-07,1.02008585877805e-05,"ARRDC2"
"ENSG00000136560",1181.09528334692,0.555749573963623,0.108743322525147,5.11065471477667,3.21044272860975e-07,1.02795253963625e-05,"TANK"
"ENSG00000164305",525.121783907805,0.78525879308441,0.153794966751942,5.10588096391325,3.29256919294548e-07,1.05202448158564e-05,"CASP3"
"ENSG00000073712",3869.60314739976,0.614345213839917,0.120378384240766,5.10345123598918,3.33514481135918e-07,1.06115059176544e-05,"FERMT2"
"ENSG00000081377",2348.27227486534,0.815778466709323,0.159843147429142,5.10361864008561,3.33219445711666e-07,1.06115059176544e-05,"CDC14B"
"ENSG00000163399",6567.65788506581,0.394808571355661,0.0773734983864009,5.10263306673817,3.34960066374554e-07,1.06351576629824e-05,"ATP1A1"
"ENSG00000198517",819.406592066286,0.781220994774149,0.153148554548668,5.10106671967243,3.37744464664574e-07,1.07011295341945e-05,"MAFK"
"ENSG00000142871",5245.9490895678,1.78784906089015,0.350789113666546,5.09664921525941,3.45718081286759e-07,1.09308984156325e-05,"CYR61"
"ENSG00000205213",392.7418020861,-1.12221932880236,0.220516614563988,-5.08904660549612,3.59868170375132e-07,1.13545905006904e-05,"LGR4"
"ENSG00000203965",180.520109032928,-0.943195043037196,0.185451170995759,-5.0859481661551,3.65793953668157e-07,1.15175663790109e-05,"EFCAB7"
"ENSG00000110900",263.708684322235,-1.49050570862573,0.293100800952395,-5.08530070126901,3.67044075462903e-07,1.1524988934377e-05,"TSPAN11"
"ENSG00000196372",285.231490417116,0.862581561194047,0.1696312768249,5.08503842769773,3.67551644457185e-07,1.1524988934377e-05,"ASB13"
"ENSG00000082146",1109.00297731267,0.921631660657567,0.181303864433586,5.08335364795918,3.70828329668167e-07,1.16037087868273e-05,"STRADB"
"ENSG00000171132",404.930443582885,-1.16631823680652,0.229704739220278,-5.07746701598551,3.82499882160057e-07,1.19442488975548e-05,"PRKCE"
"ENSG00000149633",254.953896203316,-1.56320812300219,0.308031099413798,-5.07483863147932,3.87824984823338e-07,1.20856160394022e-05,"KIAA1755"
"ENSG00000071242",11251.1312604923,0.901278704858076,0.177687745608074,5.07226146504231,3.93115742804039e-07,1.22253345477765e-05,"RPS6KA2"
"ENSG00000156804",3733.32718976512,1.09845459966312,0.216715669116986,5.06864410930137,4.00659574568573e-07,1.24344042148382e-05,"FBXO32"
"ENSG00000092621",1241.44615445827,-1.41618652083455,0.280064827921961,-5.05663824816006,4.26711566551869e-07,1.3215841872041e-05,"PHGDH"
"ENSG00000129484",227.626181491532,-0.795633837255071,0.157416025117104,-5.05433825217724,4.31885593389737e-07,1.33487904324236e-05,"PARP2"
"ENSG00000164048",191.924969330157,-0.686833592306034,0.135992878950364,-5.05051145035854,4.40628696315231e-07,1.35912863659759e-05,"ZNF589"
"ENSG00000089041",153.445527748107,-1.6373718225346,0.32505250364935,-5.03725337953685,4.72259447289742e-07,1.45001871035304e-05,"P2RX7"
"ENSG00000097096",202.362232341925,1.22403172809111,0.243009701182353,5.03696651670957,4.72967476338329e-07,1.45001871035304e-05,"SYDE2"
"ENSG00000131080",1117.36978489468,-0.925997486662374,0.183823234842603,-5.03743439971149,4.71813183160582e-07,1.45001871035304e-05,"EDA2R"
"ENSG00000106484",941.131965022028,-1.97514649361302,0.392230221055685,-5.03568156552782,4.76151550897999e-07,1.45683136128287e-05,"MEST"
"ENSG00000003096",414.075308683702,-0.964578858766026,0.191729453889725,-5.0309372879183,4.88087792828489e-07,1.49034064967489e-05,"KLHL13"
"ENSG00000197442",1550.57824608722,0.672472061694045,0.133744040707241,5.02805252583964,4.95486169065657e-07,1.50988692766587e-05,"MAP3K5"
"ENSG00000188042",1240.62443645537,-0.765622772055022,0.152331655701242,-5.02602540837989,5.00749572119106e-07,1.52286190155499e-05,"ARL4C"
"ENSG00000177426",1040.45736130932,0.887270098622319,0.176603863305367,5.02406958724417,5.05878937871194e-07,1.53537805892971e-05,"TGIF1"
"ENSG00000169271",86.0423130306546,2.44561958604135,0.487013947981529,5.02166230798404,5.12261892281304e-07,1.54663178918407e-05,"HSPB3"
"ENSG00000196476",112.846859819524,-1.02453244620727,0.204028485730446,-5.02151668939421,5.12650484100631e-07,1.54663178918407e-05,"C20orf96"
"ENSG00000267669",71.4304164551298,1.61077001610524,0.32073480921101,5.0221241032978,5.11031441973606e-07,1.54663178918407e-05,NA
"ENSG00000152779",55.6832349115518,2.90646394628994,0.57885226814994,5.02108069055208,5.13815673255873e-07,1.54706528259646e-05,"SLC16A12"
"ENSG00000104936",2004.51758656222,0.871523348294064,0.173685674623141,5.01781940384591,5.22612687312269e-07,1.56732062363254e-05,"DMPK"
"ENSG00000176971",2457.21935949509,1.28263225825391,0.255604406785541,5.01803656041842,5.22022442573971e-07,1.56732062363254e-05,"FIBIN"
"ENSG00000166341",2099.56419964954,-0.658934479701716,0.131417104449744,-5.01406938206968,5.32907559566187e-07,1.59503655921539e-05,"DCHS1"
"ENSG00000162694",918.028754007795,-0.448784783390825,0.0895870092839887,-5.00948504674587,5.4575866750848e-07,1.63027909653174e-05,"EXTL2"
"ENSG00000104964",5695.70092228863,0.446765406861811,0.0892037799382628,5.00836855984145,5.48933432652506e-07,1.63653481053587e-05,"AES"
"ENSG00000165633",2313.2210214077,0.617537297092503,0.123382802361507,5.00505163825944,5.58470579312873e-07,1.66169684159007e-05,"VSTM4"
"ENSG00000144724",3408.0745976034,0.905408074701583,0.180925870638817,5.00430409153068,5.60641955246192e-07,1.6648867474909e-05,"PTPRG"
"ENSG00000211448",661.830448623151,1.46914315713952,0.293643043727779,5.00316009018584,5.63980667453856e-07,1.67152391557508e-05,"DIO2"
"ENSG00000075240",568.647670737819,-1.00551431088276,0.201055187991486,-5.00118559947499,5.69788265219247e-07,1.68215268552544e-05,"GRAMD4"
"ENSG00000166272",2587.2804339681,0.711965327514331,0.14235255649691,5.00142284083102,5.69087428234562e-07,1.68215268552544e-05,"WBP1L"
"ENSG00000131236",7167.07900434856,0.54531223227555,0.109069427475873,4.99967997353041,5.74255484669828e-07,1.69190180383087e-05,"CAP1"
"ENSG00000197045",1873.54601772008,0.576603906315015,0.115336438330631,4.9993212436653,5.75324812791614e-07,1.69190180383087e-05,"GMFB"
"ENSG00000150990",373.367493598381,0.639530402152424,0.128004659230792,4.99614940577557,5.84863551484205e-07,1.71661986186595e-05,"DHX37"
"ENSG00000184575",3434.22990481484,-0.531340195413745,0.106381111253141,-4.99468551469992,5.89317190659095e-07,1.72634600629246e-05,"XPOT"
"ENSG00000170624",2127.49523230179,-1.18381478000833,0.23756244052816,-4.98317317071008,6.2549923493162e-07,1.82880036931262e-05,"SGCD"
"ENSG00000145901",2605.13238921682,0.638568005136663,0.128228591917071,4.97991903045808,6.36108811537195e-07,1.8562365993701e-05,"TNIP1"
"ENSG00000158301",367.961893864344,-0.919546589348752,0.184773551040636,-4.9766137207945,6.4706267413478e-07,1.88457003841755e-05,"GPRASP2"
"ENSG00000108468",1468.14631849113,-0.470809073097064,0.0946473627848068,-4.97434961994145,6.54670618852568e-07,1.89942270546401e-05,"CBX1"
"ENSG00000198691",40.3621275403212,1.83092402407185,0.368063588876924,4.97447745281886,6.54238781952136e-07,1.89942270546401e-05,"ABCA4"
"ENSG00000123610",319.899107608552,-2.42972773116789,0.488672085782151,-4.97210256501342,6.62306480237777e-07,1.91790279984725e-05,"TNFAIP6"
"ENSG00000101825",4737.75731695119,-1.33086162874896,0.268159062003189,-4.96295601128382,6.94283109081023e-07,2.00284146419659e-05,"MXRA5"
"ENSG00000114767",205.762638337664,0.964844702100227,0.194396081924499,4.96329294576502,6.93079228403276e-07,2.00284146419659e-05,"RRP9"
"ENSG00000135678",858.384735747728,1.45434491908161,0.293138198549511,4.96129445523616,7.00249445350524e-07,2.01621251897979e-05,"CPM"
"ENSG00000126803",470.062830404187,2.55666926429289,0.515404471793043,4.96051044221343,7.03081814761318e-07,2.02052639175715e-05,"HSPA2"
"ENSG00000146411",1030.22429994008,-0.900330386548502,0.181517563346105,-4.9600180277421,7.04866379082497e-07,2.02181843015235e-05,"SLC2A12"
"ENSG00000116649",1261.85035183926,0.795773607516508,0.160562185126511,4.956170762683,7.18960337930004e-07,2.05834675197541e-05,"SRM"
"ENSG00000258947",525.238151708243,-1.43727662999808,0.290803699421524,-4.9424289747935,7.71552172449449e-07,2.2047467267447e-05,"TUBB3"
"ENSG00000123213",536.109436705438,0.732457921545508,0.148371892488168,4.9366352970386,7.94819039907081e-07,2.2669556232378e-05,"NLN"
"ENSG00000274047",504.6864889638,-0.600717881905447,0.121807678750289,-4.93169140130275,8.15206349611243e-07,2.32073311369592e-05,"SYNRG"
"ENSG00000169855",1823.34915464204,-1.26926921937645,0.257391254995127,-4.93128338567868,8.16911214050809e-07,2.32122332772974e-05,"ROBO1"
"ENSG00000162772",370.386762363785,1.78645903993757,0.362361175498452,4.93005090150779,8.22081940670605e-07,2.33154138416785e-05,"ATF3"
"ENSG00000198960",615.840106456865,-0.630276614585084,0.128037952429132,-4.92257649101299,8.5412162610937e-07,2.41788262194886e-05,"ARMCX6"
"ENSG00000135070",738.321493036144,0.526105244448064,0.106895635737974,4.92167187945512,8.58079935864419e-07,2.4245560874378e-05,"ISCA1"
